iso;gebietsname;wahlbet;a_ungueltig;a_spoe;a_oevp;a_fpoe;a_gruene;a_neos;a_pilz;a_gilt;a_floe;a_kpoe;a_weisse;gewinner;spoe;oevp;fpoe;gruene;neos;pilz;gilt;floe;kpoe;weisse
31912;Herzogenburg;77.13049268;1.575312905;32.9313747;25.69611927;28.15172111;3.94650296;3.617627713;3.617627713;1.052400789;0.153475115;0.635825477;0.197325148;spoe;1502;1172;1284;180;165;165;48;7;29;9
31913;Inzersdorf-Getzersdorf;78.18930041;1.263157895;23.24093817;35.92750533;29.63752665;1.599147122;3.9445629;3.837953092;0.639658849;0;0.852878465;0.319829424;oevp;218;337;278;15;37;36;6;0;8;3
31915;Kapelln;80.60384263;1.475595914;15.20737327;44.35483871;29.14746544;1.152073733;5.184331797;3.110599078;1.382488479;0;0.460829493;0;oevp;132;385;253;10;45;27;12;0;4;0
31916;Karlstetten;79.3867121;1.573676681;21.80232558;37.42732558;27.83430233;2.180232558;5.014534884;3.561046512;1.235465116;0.072674419;0.872093023;0;oevp;300;515;383;30;69;49;17;1;12;0
31917;Kasten bei Böheimkirchen;82.20035778;0.761697497;18.53070175;36.18421053;23.68421053;2.631578947;6.469298246;4.934210526;7.127192982;0.109649123;0.219298246;0.109649123;oevp;169;330;216;24;59;45;65;1;2;1
31918;Kirchberg an der Pielach;75.77260588;1.258811682;21.00968893;40.84650688;25.29321775;1.68281489;4.844467109;3.620601734;1.733809281;0.152983172;0.458949516;0.356960734;oevp;412;801;496;33;95;71;34;3;9;7
31919;Kirchstetten;73.04643262;1.395348837;24.60691824;34.59119497;26.41509434;1.808176101;4.874213836;4.874213836;1.729559748;0.078616352;0.393081761;0.628930818;oevp;313;440;336;23;62;62;22;1;5;8
31920;Loich;73.4;1.907356948;21.94444444;42.77777778;25.55555556;1.388888889;1.388888889;2.777777778;3.611111111;0;0.277777778;0.277777778;oevp;79;154;92;5;5;10;13;0;1;1
31921;Maria-Anzbach;74.2003367;0.850822462;23.16933638;32.89473684;22.82608696;4.977116705;6.636155606;6.864988558;1.372997712;0.28604119;0.686498856;0.28604119;oevp;405;575;399;87;116;120;24;5;12;5
31922;Markersdorf-Haindorf;77.75757576;0.935307872;21.55782848;38.00157356;28.32415421;2.43902439;3.304484658;4.405979544;0.944138474;0;0.708103855;0.314712825;oevp;274;483;360;31;42;56;12;0;9;4
31923;Michelbach;81.27600555;2.218430034;9.2495637;48.34205934;30.01745201;1.221640489;6.806282723;2.268760908;1.745200698;0.17452007;0.17452007;0;oevp;53;277;172;7;39;13;10;1;1;0
31925;Neidling;79.58847737;1.034126163;23.40647858;38.34900731;23.09299896;2.507836991;5.956112853;4.284221526;1.776384535;0;0.313479624;0.313479624;oevp;224;367;221;24;57;41;17;0;3;3
31926;Neulengbach;70.56887635;0.843881857;22.39641657;34.35610302;25.48712206;4.098544233;6.002239642;4.83762598;1.70212766;0.246360582;0.671892497;0.201567749;oevp;1000;1534;1138;183;268;216;76;11;30;9
31927;Neustift-Innermanzing;68.92971246;0.926998841;20.93567251;37.30994152;27.25146199;1.871345029;5.730994152;5.263157895;1.286549708;0.116959064;0.116959064;0.116959064;oevp;179;319;233;16;49;45;11;1;1;1
31928;Nußdorf ob der Traisen;83.98058252;1.651527663;21.66246851;39.96641478;26.868178;1.931150294;4.198152813;3.274559194;1.259445844;0.167926113;0.251889169;0.419815281;oevp;258;476;320;23;50;39;15;2;3;5
31929;Ober-Grafendorf;79.7391063;1.496693352;32.22614841;31.16607774;24.55830389;2.296819788;3.816254417;3.780918728;1.590106007;0.070671378;0.318021201;0.176678445;spoe;912;882;695;65;108;107;45;2;9;5
31930;Obritzberg-Rust;80.38482095;1.396276596;16.79028995;44.50438301;25.96089009;2.966958867;5.731625084;2.562373567;0.8091706;0.067430883;0.539447067;0.067430883;oevp;249;660;385;44;85;38;12;1;8;1
31932;Prinzersdorf;76.48456057;1.345755694;29.17103882;33.15844701;23.71458552;2.098635887;5.876180483;3.777544596;1.364113326;0.209863589;0.314795383;0.314795383;oevp;278;316;226;20;56;36;13;2;3;3
31934;Pyhra;78.2164258;0.901306895;19.96361983;40.88221919;26.73942701;1.682582992;5.411550705;3.547066849;1.1368804;0.090950432;0.45475216;0.090950432;oevp;439;899;588;37;119;78;25;2;10;2
31935;Rabenstein an der Pielach;78.01278898;1.387137453;21.22762148;39.45012788;27.87723785;1.662404092;4.731457801;3.196930946;1.278772379;0;0.255754476;0.319693095;oevp;332;617;436;26;74;50;20;0;4;5
31938;St. Margarethen an der Sierning;80.60747664;0.724637681;16.35036496;50.3649635;21.89781022;1.751824818;4.379562044;3.795620438;1.02189781;0;0.437956204;0;oevp;112;345;150;12;30;26;7;0;3;0
31939;Schwarzenbach an der Pielach;82.75862069;1.515151515;21.53846154;42.69230769;33.46153846;0;0;0;1.538461538;0.769230769;0;0;oevp;56;111;87;0;0;0;4;2;0;0
31940;Statzendorf;75.72362278;1.233045623;29.83770287;30.83645443;27.9650437;1.498127341;4.494382022;2.746566792;2.122347066;0.124843945;0.24968789;0.124843945;oevp;239;247;224;12;36;22;17;1;2;1
31941;Stössing;74.33489828;1.684210526;13.91862955;44.3254818;28.26552463;1.713062099;4.282655246;3.640256959;3.854389722;0;0;0;oevp;65;207;132;8;20;17;18;0;0;0
31943;Traismauer;77.52185967;1.925722146;29.95792426;28.75175316;29.78962132;1.851332398;4.207573633;3.338008415;1.122019635;0.168302945;0.532959327;0.280504909;spoe;1068;1025;1062;66;150;119;40;6;19;10
31945;Weinburg;76.8115942;1.650943396;36.45083933;28.77697842;24.2206235;1.678657074;4.196642686;2.637889688;1.318944844;0;0.599520384;0.119904077;spoe;304;240;202;14;35;22;11;0;5;1
31946;Perschling;76.54545455;1.06888361;9.963985594;46.69867947;32.65306122;1.44057623;3.961584634;2.400960384;1.800720288;0.360144058;0.720288115;0;oevp;83;389;272;12;33;20;15;3;6;0
31947;Wilhelmsburg;73.18128195;1.128425578;33.04347826;26.63043478;27.41847826;2.635869565;4.10326087;4.184782609;0.923913043;0.163043478;0.760869565;0.135869565;spoe;1216;980;1009;97;151;154;34;6;28;5
31948;Wölbling;77.20953327;1.54340836;27.8902678;29.00065317;29.13128674;2.024820379;4.768125408;3.984323971;2.416721097;0.130633573;0.522534291;0.130633573;fpoe;427;444;446;31;73;61;37;2;8;2
31949;Gablitz;71.76;0.780379041;24.75655431;33.33333333;22.84644195;3.632958801;7.940074906;5.917602996;0.711610487;0.149812734;0.449438202;0.262172285;oevp;661;890;610;97;212;158;19;4;12;7
31950;Mauerbach;73.75787264;0.569259962;21.89885496;35.30534351;19.37022901;4.532442748;8.158396947;8.444656489;1.335877863;0.047709924;0.858778626;0.047709924;oevp;459;740;406;95;171;177;28;1;18;1
31951;Pressbaum;71.04401601;0.640040963;24.94202525;30.97139912;22.57150219;4.534913682;8.528729709;5.952074208;1.442927081;0.10306622;0.695696985;0.25766555;oevp;968;1202;876;176;331;231;56;4;27;10
31952;Purkersdorf;69.70605023;0.65506653;29.01298166;26.8081599;19.84339584;4.801153925;8.304141768;8.716257985;1.401195137;0.041211622;0.906655677;0.164846487;spoe;1408;1301;963;233;403;423;68;2;44;8
31953;Tullnerbach;72.83711938;0.597213006;24.76635514;33.91188251;19.29238985;4.606141522;7.810413885;7.009345794;1.335113485;0.200267023;0.801068091;0.267022697;oevp;371;508;289;69;117;105;20;3;12;4
31954;Wolfsgraben;77.20364742;0.787401575;18.5515873;34.12698413;24.50396825;5.158730159;7.341269841;8.234126984;1.091269841;0.099206349;0.793650794;0.099206349;oevp;187;344;247;52;74;83;11;1;8;1
31999;Wahlkarten - Sankt Pölten(Land);;0.827682489;26.61639015;34.47963801;17.71744595;5.279034691;6.244343891;6.646556058;1.799899447;0.130718954;0.824534942;0.261437908;oevp;2647;3429;1762;525;621;661;179;13;82;26
32000;Scheibbs;86.2819043;1.349697542;20.90880091;42.8100521;24.39301031;2.45985893;4.271080707;3.01988445;1.311452167;0.092156098;0.435969234;0.297735087;oevp;5899;12078;6882;694;1205;852;370;26;123;84
32001;Gaming;73.03634232;1.551631889;34.89130435;32.5;23.36956522;2.119565217;2.336956522;2.934782609;1.086956522;0.108695652;0.27173913;0.380434783;spoe;642;598;430;39;43;54;20;2;5;7
32002;Göstling an der Ybbs;77.9342723;1.129518072;23.229246;45.8492003;22.54379284;1.447067784;4.112718964;1.904036558;0.380807312;0.076161462;0.152322925;0.304645849;oevp;305;602;296;19;54;25;5;1;2;4
32003;Gresten;72.48280175;1.207937877;26.4628821;38.51528384;23.40611354;1.659388646;3.930131004;3.231441048;1.659388646;0;0.611353712;0.524017467;oevp;303;441;268;19;45;37;19;0;7;6
32004;Gresten-Land;80.01638002;1.740020471;12.29166667;57.39583333;22.60416667;0.9375;2.291666667;2.1875;1.875;0.208333333;0.104166667;0.104166667;oevp;118;551;217;9;22;21;18;2;1;1
32005;Lunz am See;74.58526875;1.245551601;27.74774775;38.37837838;23.51351351;1.891891892;3.873873874;2.612612613;0.900900901;0;0.45045045;0.630630631;oevp;308;426;261;21;43;29;10;0;5;7
32006;Oberndorf an der Melk;80.71786311;1.292657704;11.47197486;53.95495024;26.24410686;1.571503405;2.566788895;2.200104767;0.99528549;0.104766894;0.680984809;0.209533787;oevp;219;1030;501;30;49;42;19;2;13;4
32007;Puchenstuben;73.72881356;2.298850575;32.35294118;42.35294118;20.58823529;1.176470588;1.764705882;1.176470588;0.588235294;0;0;0;oevp;55;72;35;2;3;2;1;0;0;0
32008;Purgstall an der Erlauf;76.43223102;1.279707495;17.71604938;40.24691358;29.53703704;1.820987654;4.783950617;3.364197531;1.882716049;0.185185185;0.277777778;0.185185185;oevp;574;1304;957;59;155;109;61;6;9;6
32009;Randegg;81.90725016;1.993620415;9.438567941;58.99104963;22.62001627;2.44100895;3.742880391;1.13913751;0.732302685;0.081366965;0.406834825;0.406834825;oevp;116;725;278;30;46;14;9;1;5;5
32010;Reinsberg;83.31288344;1.17820324;11.17734724;55.29061103;23.09985097;2.384500745;4.918032787;1.341281669;0.596125186;0;0.596125186;0.596125186;oevp;75;371;155;16;33;9;4;0;4;4
32011;St. Anton an der Jeßnitz;80.43032787;2.675159236;14.52879581;47.2513089;30.36649215;0.654450262;2.356020942;3.010471204;1.308900524;0.130890052;0.130890052;0.261780105;oevp;111;361;232;5;18;23;10;1;1;2
32012;St. Georgen an der Leys;78.32422587;1.395348837;9.316037736;51.53301887;32.9009434;0.943396226;2.004716981;1.650943396;0.943396226;0.235849057;0.235849057;0.235849057;oevp;79;437;279;8;17;14;8;2;2;2
32013;Scheibbs;72.79560567;1.072279587;25.81292654;39.66278603;17.50301084;4.37575271;6.222400642;3.974307507;1.324769169;0;0.722601365;0.401445203;oevp;643;988;436;109;155;99;33;0;18;10
32014;Steinakirchen am Forst;79.37701396;1.556156969;13.12714777;50.37800687;22.95532646;2.749140893;4.948453608;3.573883162;1.374570447;0.206185567;0.343642612;0.343642612;oevp;191;733;334;40;72;52;20;3;5;5
32015;Wang;80.72625698;1.960784314;10.82352941;50.47058824;30.58823529;1.411764706;3.647058824;2.235294118;0.588235294;0;0;0.235294118;oevp;92;429;260;12;31;19;5;0;0;2
32016;Wieselburg;72.07084469;1.18147448;34.05069345;26.97274032;25.82496413;2.534672406;4.68675275;3.538976566;1.482544237;0.095648015;0.526064084;0.286944046;spoe;712;564;540;53;98;74;31;2;11;6
32017;Wieselburg-Land;77.35349716;1.417399804;20.57511155;37.43182945;29.64799207;2.131879028;4.858701041;3.123450669;1.289043133;0.148735746;0.594942985;0.198314328;oevp;415;755;598;43;98;63;26;3;12;4
32018;Wolfpassing;81.36142626;0.996015936;13.78269618;47.58551308;28.67203219;2.515090543;4.124748491;1.810865191;1.006036217;0.100603622;0;0.402414487;oevp;137;473;285;25;41;18;10;1;0;4
32099;Wahlkarten - Scheibbs;;0.922098569;25.80231065;39.0885751;16.68806162;4.974326059;5.840821566;4.749679076;1.957637997;0;0.738125802;0.160462131;oevp;804;1218;520;155;182;148;61;0;23;5
32100;Tulln;84.7480021;1.050448787;22.09780796;36.47530326;23.58924938;3.857861808;6.365013079;5.584874489;1.179385985;0.119315314;0.54915638;0.182032338;oevp;14446;23845;15421;2522;4161;3651;771;78;359;119
32101;Absdorf;78.1110402;1.470588235;27.03150912;33.08457711;26.94859038;1.658374793;4.809286899;4.145936982;1.243781095;0.497512438;0.414593698;0.165837479;oevp;326;399;325;20;58;50;15;6;5;2
32104;Atzenbrugg;78.6678276;2.213613724;17.71363894;43.85964912;29.20203735;1.584606678;3.225806452;2.886247878;1.075268817;0.113186191;0.169779287;0.169779287;oevp;313;775;516;28;57;51;19;2;3;3
32106;Fels am Wagram;74.71264368;1.025641026;20.50333087;33.82679497;31.9022946;1.702442635;4.071058475;5.03330866;1.702442635;0.14803849;0.814211695;0.29607698;oevp;277;457;431;23;55;68;23;2;11;4
32107;Grafenwörth;77.06386293;1.313794846;24.01433692;34.25499232;29.44188428;1.945724526;4.557091654;3.891449053;1.484895033;0.102406554;0.204813108;0.102406554;oevp;469;669;575;38;89;76;29;2;4;2
32109;Großriedenthal;82.37597911;1.109350238;19.23076923;46.47435897;23.3974359;2.564102564;3.365384615;2.884615385;1.121794872;0.480769231;0.480769231;0;oevp;120;290;146;16;21;18;7;3;3;0
32110;Großweikersdorf;78.34540602;1.459854015;22.17283951;38.96296296;28.24691358;2.222222222;3.802469136;2.913580247;0.839506173;0.148148148;0.543209877;0.148148148;oevp;449;789;572;45;77;59;17;3;11;3
32112;Judenau-Baumgarten;79.20616114;1.346297681;20.015163;38.21076573;26.61106899;2.805155421;4.548900682;5.155420773;1.743745262;0;0.606520091;0.303260045;oevp;264;504;351;37;60;68;23;0;8;4
32114;Kirchberg am Wagram;80.26134801;1.371036847;19.80886186;39.66116421;27.32406603;2.041702867;5.299739357;4.039965248;1.12945265;0.086880973;0.390964379;0.217202433;oevp;456;913;629;47;122;93;26;2;9;5
32115;Königsbrunn am Wagram;81.83574879;1.298701299;22.96650718;36.72248804;28.58851675;1.315789474;4.306220096;4.306220096;1.076555024;0;0.598086124;0.119617225;oevp;192;307;239;11;36;36;9;0;5;1
32116;Königstetten;78.24151363;1.351351351;23.86445566;36.91420332;24.29704398;3.028118241;4.830569575;4.758471521;1.73035328;0.144196107;0.360490267;0.072098053;oevp;331;512;337;42;67;66;24;2;5;1
32119;Langenrohr;78.83211679;0.925925926;15.74406902;42.99065421;30.76923077;1.869158879;4.025880661;3.163191948;0.790797987;0;0.503235083;0.143781452;oevp;219;598;428;26;56;44;11;0;7;2
32120;Michelhausen;75.62632696;1.066816395;15.94778661;46.25425653;25.31214529;2.553916005;5.221339387;3.405221339;0.851305335;0.056753689;0.227014756;0.170261067;oevp;281;815;446;45;92;60;15;1;4;3
32131;Sieghartskirchen;76.75995133;1.47192029;20.77683291;35.27924615;30.22293726;2.206389336;5.056308895;4.205929671;1.516892668;0.206849;0.413698;0.114916111;oevp;904;1535;1315;96;220;183;66;9;18;5
32132;Sitzenberg-Reidling;78.38323353;1.222307105;20.49497293;39.05645785;29.38901779;1.62412993;4.563031709;3.634957463;0.541376643;0.154679041;0.309358082;0.232018561;oevp;265;505;380;21;59;47;7;2;4;3
32134;Tulbing;77.50631845;0.597826087;22.03389831;38.60032805;23.61946419;3.280481137;4.920721706;5.576817933;1.202843084;0.164024057;0.437397485;0.164024057;oevp;403;706;432;60;90;102;22;3;8;3
32135;Tulln an der Donau;72.77094219;0.949623625;22.70548346;35.92891383;23.9915819;3.67122647;5.904361043;5.308079037;1.53162633;0.081842628;0.619665614;0.257219689;oevp;1942;3073;2052;314;505;454;131;7;53;22
32139;Würmla;78.17028986;1.042873696;15.80796253;41.21779859;28.22014052;3.278688525;4.215456674;4.683840749;1.639344262;0;0.702576112;0.234192037;oevp;135;352;241;28;36;40;14;0;6;2
32140;Zeiselmauer-Wolfpassing;74.77477477;0.527108434;26.34367903;27.40348221;25.9651779;4.390613172;5.904617714;6.813020439;1.514004542;0.378501136;1.059803179;0.227100681;oevp;348;362;343;58;78;90;20;5;14;3
32141;Zwentendorf an der Donau;75.98773842;1.703272075;27.49658003;33.33333333;30.68855449;1.504787962;2.918376653;2.872777018;0.683994528;0.045599635;0.364797082;0.09119927;oevp;603;731;673;33;64;63;15;1;8;2
32142;St. Andrä-Wördern;73.09543568;0.953678474;25.83677212;30.51352591;22.03117836;6.969280147;5.524988537;6.969280147;0.779458964;0.343878955;0.871160018;0.160476845;oevp;1127;1331;961;304;241;304;34;15;38;7
32143;Muckendorf-Wipfing;77.55102041;1.263157895;25.15991471;29.53091684;31.34328358;2.452025586;3.837953092;5.970149254;1.385927505;0;0.106609808;0.213219616;fpoe;236;277;294;23;36;56;13;0;1;2
32144;Klosterneuburg;73.22641886;0.757317323;21.59356524;35.78303314;17.06998488;5.410422109;10.11962051;8.091571566;1.093084009;0.054997938;0.618726798;0.164993813;oevp;3141;5205;2483;787;1472;1177;159;8;90;24
32199;Wahlkarten - Tulln;;0.74339207;22.81553398;38.00277393;17.36477115;5.825242718;7.905686546;6.185852982;0.998613037;0.069348128;0.610263523;0.221914008;oevp;1645;2740;1252;420;570;446;72;5;44;16
32200;Waidhofen an der Thaya;83.97725221;1.698376868;17.46856206;43.66867141;28.94477857;1.990158557;3.362493166;2.815746309;0.91306725;0.207763805;0.415527611;0.213231274;oevp;3195;7987;5294;364;615;515;167;38;76;39
32202;Dietmanns;73.69542066;1.156069364;31.28654971;20.61403509;40.64327485;1.315789474;1.461988304;2.777777778;0.730994152;0.292397661;0.584795322;0.292397661;fpoe;214;141;278;9;10;19;5;2;4;2
32203;Dobersberg;73.95143488;1.293532338;10.38306452;54.63709677;27.62096774;0.60483871;2.923387097;1.411290323;1.411290323;0.403225806;0.504032258;0.100806452;oevp;103;542;274;6;29;14;14;4;5;1
32206;Gastern;75.51789077;2.119700748;18.21656051;43.43949045;30.82802548;1.401273885;2.547770701;1.78343949;0.636942675;0.127388535;0.636942675;0.382165605;oevp;143;341;242;11;20;14;5;1;5;3
32207;Groß-Siegharts;66.94915254;2.025316456;24.54780362;30.68475452;36.36950904;1.356589147;2.583979328;2.777777778;0.710594315;0.322997416;0.322997416;0.322997416;fpoe;380;475;563;21;40;43;11;5;5;5
32209;Karlstein an der Thaya;76.63088357;1.185344828;14.94002181;43.9476554;34.78735005;0.872410033;2.181025082;1.635768811;0.872410033;0.327153762;0.327153762;0.109051254;oevp;137;403;319;8;20;15;8;3;3;1
32210;Kautzen;74.47916667;0.979020979;11.5819209;49.01129944;30.36723164;1.412429379;3.107344633;3.107344633;0.706214689;0;0.423728814;0.282485876;oevp;82;347;215;10;22;22;5;0;3;2
32212;Ludweis-Aigen;74.48979592;1.54109589;17.56521739;50.43478261;22.95652174;1.913043478;2.782608696;2.086956522;1.391304348;0.173913043;0.347826087;0.347826087;oevp;101;290;132;11;16;12;8;1;2;2
32214;Pfaffenschlag bei Waidhofen a.d.Thaya;76.75324675;1.692047377;11.18760757;44.06196213;33.0464716;1.549053356;4.30292599;2.925989673;2.065404475;0.344234079;0.17211704;0.344234079;oevp;65;256;192;9;25;17;12;2;1;2
32216;Raabs an der Thaya;72.68356643;2.705953097;14.21508035;53.95550062;23.9802225;1.359703337;2.966625464;2.410383189;0.556242274;0.185414091;0.370828183;0;oevp;230;873;388;22;48;39;9;3;6;0
32217;Thaya;72.6109215;1.527614571;11.93317422;47.13603819;33.29355609;2.267303103;3.341288783;1.670644391;0.238663484;0.119331742;0;0;oevp;100;395;279;19;28;14;2;1;0;0
32219;Vitis;75.35115541;2.585688515;20.61728395;46.2962963;25.24691358;1.666666667;3.024691358;1.728395062;0.802469136;0.12345679;0.37037037;0.12345679;oevp;334;750;409;27;49;28;13;2;6;2
32220;Waidhofen an der Thaya;69.93812673;1.098230628;17.30413325;41.3325108;28.31585441;2.899444787;4.287476866;4.071560765;1.017890191;0.123380629;0.400987045;0.246761258;oevp;561;1340;918;94;139;132;33;4;13;8
32221;Waidhofen an der Thaya-Land;75.83254044;2.25846926;13.86392811;45.57124519;30.55198973;0.898587933;3.722721438;3.209242619;0.770218228;0.641848524;0.641848524;0.128369705;oevp;108;355;238;7;29;25;6;5;5;1
32222;Waldkirchen an der Thaya;79.44915254;2.133333333;13.07901907;54.76839237;25.61307902;1.36239782;1.089918256;1.907356948;1.089918256;0;0.544959128;0.544959128;oevp;48;201;94;5;4;7;4;0;2;2
32223;Windigsteig;77.09832134;2.488335925;19.29824561;47.20893142;25.35885167;2.551834131;2.870813397;1.594896332;0.4784689;0.4784689;0.159489633;0;oevp;121;296;159;16;18;10;3;3;1;0
32299;Wahlkarten - Waidhofen an der Thaya;;1.2300123;19.42714819;40.76380241;24.65753425;3.694479037;4.898298049;4.317144043;1.203819012;0.083022001;0.622665006;0.332088003;oevp;468;982;594;89;118;104;29;2;15;8
32300;Wiener Neustadt(Land);84.57141908;1.233767509;24.67328387;33.82133551;29.95842699;1.800171066;4.095637818;3.6341575;1.209396694;0.109402661;0.509219661;0.188968233;oevp;12404;17003;15061;905;2059;1827;608;55;256;95
32301;Bad Fischau-Brunn;76.22456669;0.889767672;25.38653367;33.76558603;24.88778055;2.244389027;7.032418953;4.488778055;1.44638404;0.049875312;0.698254364;0;oevp;509;677;499;45;141;90;29;1;14;0
32302;Bad Schönau;73.29931973;0.928074246;12.17798595;48.24355972;32.08430913;0.702576112;3.278688525;2.576112412;0.234192037;0.234192037;0.234192037;0.234192037;oevp;52;206;137;3;14;11;1;1;1;1
32304;Ebenfurth;69.44830783;1.468624833;36.65311653;19.30894309;35.56910569;1.016260163;2.845528455;3.184281843;0.745257453;0.067750678;0.54200542;0.067750678;spoe;541;285;525;15;42;47;11;1;8;1
32305;Eggendorf;75.64383562;1.340094169;28.08370044;23.78854626;39.06020558;1.211453744;2.31277533;3.193832599;1.174743025;0.183553598;0.80763583;0.183553598;fpoe;765;648;1064;33;63;87;32;5;22;5
32306;Bad Erlach;77.33171127;1.153644468;21.16710875;40.42440318;26.94960212;1.644562334;4.084880637;3.872679045;0.954907162;0.159151194;0.530503979;0.212201592;oevp;399;762;508;31;77;73;18;3;10;4
