iso;spoe;oevp;fpoe;gruene;neos;pilz;gilt;floe;kpoe;weisse;abgegebene;ungueltige;gueltige
80099;0;0;0;0;0;0;0;0;0;0;2;2;0
8A000;18711;38934;25908;7707;9556;3231;974;163;682;226;109024;645;108379
8A099;138;123;38;101;91;73;14;0;18;3;606;4;602
8B000;16250;29048;21929;6430;8110;2573;1049;208;619;207;88101;595;87506
8B099;99;88;45;67;83;36;6;0;14;1;442;3;439
80100;6719;11347;8740;1614;2860;861;311;95;197;89;33426;238;33188
80101;177;373;396;27;77;19;7;6;2;1;1095;5;1090
80102;3;105;22;2;21;2;1;0;1;0;158;1;157
80103;1548;1430;1445;248;394;174;49;12;48;11;5512;46;5466
80104;210;270;272;51;68;19;15;3;9;7;961;5;956
80105;34;139;71;8;22;13;3;0;1;2;294;1;293
80106;421;349;330;50;84;40;10;3;10;2;1331;8;1323
80107;26;105;83;11;16;4;4;0;1;0;253;3;250
80108;155;208;206;17;149;15;12;0;1;1;770;4;766
80109;5;182;36;6;15;1;0;0;1;0;247;0;247
80110;108;255;228;13;43;8;1;5;1;6;675;6;669
80111;131;139;106;23;61;5;2;1;3;0;472;1;471
80112;56;106;70;3;53;6;3;1;0;1;302;3;299
80113;33;257;45;12;72;5;7;0;3;0;440;6;434
80114;19;51;39;4;11;6;0;0;0;0;133;3;130
80115;243;402;410;87;141;35;26;3;10;5;1397;11;1386
80116;447;805;1043;124;222;70;34;10;15;12;2837;17;2820
80117;644;721;482;124;210;68;23;5;12;8;2327;16;2311
80118;39;236;70;20;28;6;5;2;0;1;412;2;410
80119;64;129;89;19;22;6;1;0;5;1;344;7;337
80120;187;343;374;15;61;9;3;6;4;1;1011;5;1006
80121;17;87;46;6;13;2;3;0;0;0;175;1;174
80122;277;591;414;77;129;46;11;6;6;2;1592;24;1568
80123;65;196;176;7;14;4;2;0;0;0;470;6;464
80124;21;247;37;11;27;4;2;2;2;0;369;5;364
80125;29;63;31;2;12;1;1;0;1;1;143;2;141
80126;185;327;248;64;84;29;8;1;9;0;978;6;972
80127;38;199;76;15;38;7;1;0;0;0;376;1;375
80128;162;387;315;33;61;32;6;10;5;5;1026;4;1022
80129;227;394;427;30;81;27;6;11;1;6;1223;10;1213
80199;1148;2251;1153;505;631;198;65;8;46;16;6103;29;6074
80200;11235;25568;15103;4488;5653;1870;625;101;395;121;66766;420;66346
80201;151;803;382;106;163;44;14;2;4;3;1702;16;1686
80202;136;610;191;93;146;32;15;1;6;1;1255;13;1242
80203;44;501;191;31;97;11;6;0;1;0;894;8;886
80204;85;433;142;23;101;16;5;3;1;2;823;2;821
80205;41;184;112;15;31;11;3;1;2;0;403;1;402
80206;42;270;101;23;64;4;2;0;1;0;510;0;510
80207;2932;2989;2577;763;718;399;108;22;78;20;11094;89;11005
80208;22;157;91;18;38;5;4;1;2;0;341;1;340
80209;8;102;23;3;9;2;0;0;0;0;147;0;147
80210;39;309;110;24;35;6;11;0;1;1;545;9;536
80211;135;875;354;113;190;35;12;1;6;6;1753;11;1742
80212;10;132;14;5;9;5;4;1;1;1;185;3;182
80213;321;501;517;75;99;28;11;5;8;6;1626;7;1619
80214;128;301;233;29;56;15;13;0;1;1;797;4;793
80215;1146;1621;1391;364;425;186;64;5;41;13;5429;23;5406
80216;97;429;189;52;79;15;10;1;4;0;891;7;884
80217;446;1072;801;183;244;59;35;3;17;5;2963;11;2952
80218;508;1030;795;143;167;66;27;9;18;6;2850;26;2824
80219;99;246;113;36;31;18;3;0;4;2;558;0;558
80220;181;269;230;47;71;25;6;1;5;2;856;8;848
80221;60;233;143;24;35;14;4;0;0;2;526;4;522
80222;77;369;207;20;50;10;7;0;0;1;749;7;742
80223;44;297;134;14;39;9;6;1;4;0;556;5;551
80224;756;1458;1280;253;343;105;33;9;31;11;4401;26;4375
80225;89;414;119;43;61;23;3;0;1;4;769;9;760
80226;465;764;461;169;177;86;14;5;9;6;2237;13;2224
80227;52;254;165;30;63;8;4;1;1;0;586;0;586
80228;147;525;246;104;106;18;18;0;2;1;1180;7;1173
80229;23;170;66;10;16;6;0;1;1;0;295;1;294
80230;27;114;64;7;22;5;3;0;1;0;251;2;249
80231;36;253;128;15;40;4;2;0;1;0;486;6;480
80232;17;114;45;30;19;4;0;0;0;0;229;0;229
80233;28;288;114;6;65;4;0;0;1;0;511;5;506
80234;0;46;6;2;6;2;1;0;0;0;63;0;63
80235;296;706;386;131;211;53;19;2;10;3;1833;10;1823
80236;63;460;156;46;120;22;3;0;1;0;880;5;875
80237;10;146;27;12;13;1;1;0;0;0;215;3;212
80238;86;528;147;36;75;14;2;1;9;1;907;6;901
80239;6;51;22;1;4;0;1;0;0;0;86;1;85
80240;597;1525;892;248;317;86;31;7;27;6;3855;31;3824
80299;1785;4019;1738;1141;1098;414;120;18;95;17;10529;40;10489
80300;7338;13243;10767;3118;3812;1288;335;62;269;102;41652;221;41431
80301;3909;6263;5172;1445;1856;587;161;35;138;49;20181;107;20074
80302;955;1763;1902;362;362;181;50;7;30;13;5936;42;5894
80303;1287;2746;2493;508;786;225;58;15;40;22;8536;51;8485
80399;1187;2471;1200;803;808;295;66;5;61;18;6999;21;6978
80400;9432;17613;13144;4749;5167;1676;732;113;408;117;54233;354;53879
80401;471;1034;767;268;232;63;44;4;26;9;2994;18;2976
80402;28;91;48;22;16;6;7;1;1;0;224;1;223
80403;5;38;23;4;3;0;1;0;2;0;77;1;76
80404;2550;3776;3346;1059;1279;437;154;27;108;26;13055;89;12966
80405;387;875;711;168;188;65;25;6;19;11;2556;20;2536
80406;27;169;78;21;22;8;5;4;6;1;342;1;341
80407;280;547;392;106;165;40;19;4;8;1;1575;6;1569
80408;899;1427;1255;425;404;132;74;9;30;5;4764;24;4740
80409;244;512;301;125;166;36;28;1;8;5;1447;12;1435
80410;303;673;557;154;216;55;43;6;13;8;2065;14;2051
80411;14;178;76;10;36;5;11;1;0;0;338;7;331
80412;288;506;568;90;135;35;22;4;10;2;1726;11;1715
80413;163;313;336;71;71;24;22;1;2;3;1015;5;1010
80414;939;1491;1194;480;440;142;49;11;45;8;4947;50;4897
80415;24;77;50;11;5;7;2;0;0;1;177;0;177
80416;110;317;204;85;116;24;14;3;6;0;886;3;883
80417;239;448;345;82;116;28;17;6;11;3;1309;7;1302
80418;226;355;231;59;73;22;16;2;5;3;1008;8;1000
80419;43;168;83;17;44;7;3;1;3;0;374;4;370
80420;217;406;267;112;103;31;17;1;7;3;1182;4;1178
80421;13;138;110;17;26;5;2;0;1;1;321;7;314
80422;24;102;48;11;16;9;1;0;2;0;214;1;213
80423;141;344;222;65;88;22;13;2;11;4;929;12;917
80424;218;570;383;113;155;39;20;6;8;3;1535;8;1527
80499;1579;3058;1549;1174;1052;434;123;13;76;20;9173;41;9132
90000;300664;188273;186088;51398;56323;65498;7677;846;11991;930;878574;6902;871672
90099;0;0;0;0;0;0;0;0;0;0;144;144;0
9A000;29167;18469;11793;7012;6948;7914;660;59;1598;92;84369;511;83858
9A099;546;535;224;223;216;210;15;4;45;2;2026;6;2020
9B000;25290;19159;7771;7978;7549;8170;539;56;1505;56;78523;334;78189
9B099;583;643;200;235;305;228;9;2;28;1;2243;7;2236
9C000;30435;13356;14931;6066;4525;6352;697;94;1423;96;78856;645;78211
9C099;535;368;261;187;172;162;19;5;29;4;1753;6;1747
9D000;60624;28153;45786;5561;6721;9093;1487;178;1816;165;161632;1581;160051
9D099;797;562;603;137;175;221;27;2;41;4;2594;15;2579
9;52482;40216;33029;9263;11517;12403;1350;143;2001;180;164063;1153;162910
9E+99;782;662;459;222;259;237;21;1;38;5;2705;16;2689
9F000;42286;34031;21453;9929;10930;10867;1102;123;2080;140;134137;905;133232
9F099;808;740;350;277;354;291;19;2;49;1;2906;13;2893
9G000;60380;34889;51325;5589;8133;10699;1842;193;1568;201;176850;1629;175221
9G099;602;450;478;96;153;172;23;4;26;2;2022;15;2007
90100;2383;3680;954;616;977;701;38;5;60;7;9467;37;9430
90101;1644;2343;714;349;605;478;22;4;39;4;6236;29;6207
90199;739;1337;240;267;372;223;16;1;21;3;3231;8;3223
90200;16841;7633;7352;3944;2859;3839;352;41;877;54;44218;320;43898
90201;13737;5890;6361;2875;2144;2941;296;36;707;47;35395;273;35122
90299;3104;1743;991;1069;715;898;56;5;170;7;8823;47;8776
90300;14546;9693;6470;3247;3390;3918;326;28;742;54;42759;269;42490
90301;11232;6745;5300;2234;2390;2961;241;25;579;42;32035;227;31808
90399;3314;2948;1170;1013;1000;957;85;3;163;12;10724;42;10682
90400;5196;4111;1791;1437;1610;1584;109;11;284;17;16238;69;16169
90401;3889;2783;1451;948;1098;1181;90;9;216;15;11751;56;11695
90499;1307;1328;340;489;512;403;19;2;68;2;4487;13;4474
90500;8879;4130;3308;2105;1732;2202;210;16;527;19;23346;167;23179
90501;7102;3016;2783;1472;1208;1672;170;14;404;17;18038;139;17899
90599;1777;1114;525;633;524;530;40;2;123;2;5308;28;5280
90600;5622;3317;1685;1665;1443;1703;119;13;335;6;16003;71;15932
90601;4323;2385;1397;1192;1032;1282;98;11;265;5;12057;51;12006
90699;1299;932;288;473;411;421;21;2;70;1;3946;20;3926
90700;5830;3216;1485;2002;1511;1974;126;13;350;22;16625;73;16552
90701;4403;2269;1202;1392;1040;1472;103;12;278;18;12269;63;12206
90799;1427;947;283;610;471;502;23;1;72;4;4356;10;4346
90800;4060;3374;1191;1352;1295;1425;83;9;279;8;13162;61;13101
90801;3049;2402;929;942;898;1037;56;7;213;8;9612;52;9560
90899;1011;972;262;410;397;388;27;2;66;0;3550;9;3541
90900;6812;4929;2256;2108;2018;2139;164;14;453;12;21023;85;20938
90901;5114;3468;1807;1474;1399;1562;124;14;341;10;15407;71;15336
90999;1698;1461;449;634;619;577;40;0;112;2;5616;14;5602
91000;29583;12893;22287;2390;2909;4014;681;93;827;71;76788;796;75992
91001;24982;10375;19564;1808;2316;3210;569;84;701;64;64592;728;63864
91099;4601;2518;2723;582;593;804;112;9;126;7;12196;68;12128
91100;16071;6867;14059;1064;1542;2121;364;46;390;46;43096;420;42676
91101;13547;5449;12340;837;1256;1690;306;39;332;40;36303;381;35922
91199;2524;1418;1719;227;286;431;58;7;58;6;6793;39;6754
91200;14173;7831;8837;1970;2095;2737;415;37;558;44;39154;350;38804
91201;11681;6063;7681;1447;1585;2156;328;35;457;36;31870;316;31554
91299;2492;1768;1156;523;510;581;87;2;101;8;7284;34;7250
91300;8019;10739;4633;1734;3014;2376;191;32;274;31;31269;174;31095
91301;6213;8019;3818;1266;2316;1885;160;26;233;26;24149;146;24003
91399;1806;2720;815;468;698;491;31;6;41;5;7120;28;7092
91400;14754;10789;9101;2770;3181;3639;412;39;537;52;45656;301;45355
91401;11781;8375;7727;2086;2490;2833;344;35;424;42;36460;257;36203
91499;2973;2414;1374;684;691;806;68;4;113;10;9196;44;9152
91500;10679;4448;5165;2400;1490;2466;231;17;692;29;27972;263;27709
91501;8606;3385;4467;1735;1100;1890;184;16;563;22;22289;240;22049
91599;2073;1063;698;665;390;576;47;1;129;7;5683;23;5660
91600;15456;7727;8240;3125;2413;3398;386;49;840;45;42145;340;41805
91601;12581;5879;7013;2270;1873;2660;316;46;662;35;33744;301;33443
91699;2875;1848;1227;855;540;738;70;3;178;10;8401;39;8362
91700;8145;5743;4116;2067;1936;2149;190;22;453;20;25053;169;24884
91701;6419;4272;3422;1485;1458;1629;155;17;353;18;19402;141;19261
91799;1726;1471;694;582;478;520;35;5;100;2;5651;28;5623
91800;7351;7640;3057;2553;2826;2359;219;16;417;30;26671;160;26511
91801;5509;5421;2463;1742;2051;1748;170;11;321;25;19609;115;19494
91899;1842;2219;594;811;775;611;49;5;96;5;7062;45;7017
91900;10526;12181;5690;1907;3401;2670;288;34;321;44;37362;223;37139
91901;8504;9370;4859;1418;2557;2197;240;28;268;36;29737;192;29545
91999;2022;2811;831;489;844;473;48;6;53;8;7625;31;7594
92000;13059;5355;7318;1935;1494;2351;326;48;517;38;32885;319;32566
92001;10751;4068;6327;1382;1123;1790;256;43;418;27;26583;287;26296
92099;2308;1287;991;553;371;561;70;5;99;11;6302;32;6270
92100;26851;15324;24041;2447;3182;4552;783;82;686;90;78949;728;78221
92101;22517;12578;21456;1925;2604;3769;657;74;579;73;67050;664;66386
92199;4334;2746;2585;522;578;783;126;8;107;17;11899;64;11835
92200;32927;19115;26806;3046;4798;5975;1036;107;856;109;95879;886;94993
92201;27600;15722;23837;2400;3930;4975;897;94;715;94;81248;796;80452
92299;5327;3393;2969;646;868;1000;139;13;141;15;14631;90;14541
92300;18248;13578;13671;2137;3573;3685;495;54;460;63;56461;399;56062
92301;15062;10912;11929;1672;2889;3041;423;50;387;59;46862;360;46502
92399;3186;2666;1742;465;684;644;72;4;73;4;9599;39;9560
